Make,Model,Nickname,Car Gender,Buyer Gender,Buyer Age,Buzzword,Country,City,Dealer Latitude,Dealer Longitude,Color,New Car,Purchase Date,Sale Price,Discount,Resell Price,5-yr Depreciation,Top Speed,0-60 Time
Volkswagen,Golf,Nicolais,Female,Male,22,algorithm,El Salvador,El Congo,13.9051904,-89.5002027,Violet,FALSE,16/09/2015,72499.86,0.1215,30714.78,0.1,144,3.4
Acura,TSX,Frederico,Female,Male,27,Multi-lateral,Russia,Bolgar,54.9670821,49.0342414,Red,TRUE,17/03/2020,91824.28,0.147,8753.19,0.07,222.9,15
Lincoln,Town Car,Jarib,Female,Male,60,mission-critical,Portugal,Chafé,41.6490501,-8.7836437,Indigo,TRUE,21/03/2006,43294.12,0.1352,44144.32,0.17,123.3,12.4
Mitsubishi,Mighty Max Macro,Marisa,Male,Female,27,Phased,Indonesia,Bunder,-6.5573445,107.4292386,Pink,FALSE,21/06/2019,85534.69,0.3584,26648.65,0.2,199.8,12.8
Honda,Element,Dael,Female,Male,66,strategy,Egypt,Al Maḩallah al Kubrá,30.9781287,31.162448,Crimson,FALSE,30/11/2008,77053.76,0.3932,32732.8,0.07,224.9,10.9
Chevrolet,Suburban,Sue,Male,Female,60,coherent,Nigeria,Kukawa,12.9229652,13.5639377,Green,FALSE,10/08/2012,97536.53,0.0591,30016.24,0.09,192.7,11.7
Dodge,Caravan,Muffin,Male,Male,66,Streamlined,North Korea,Hoeryŏng,42.4324196,129.741477,Turquoise,TRUE,06/09/2002,78713.95,0.1204,17847.45,0.21,131.4,13.3
Mazda,MPV,Forbes,Female,Male,33,Diverse,Thailand,Rasi Salai,15.3445135,104.1560983,Indigo,FALSE,04/06/2011,90717.25,0.6516,20156.36,0.19,189.4,9.1
Lincoln,Continental Mark VII,Rowney,Female,Male,29,framework,Saint Kitts and Nevis,Newcastle,17.2025656,-62.588414,Crimson,TRUE,12/08/2007,40831.47,0.5656,5492.1,0.24,160.9,13.8
Audi,TT,Zorana,Male,Female,27,structure,Argentina,Tafí del Valle,-26.850856,-65.71065,Pink,TRUE,19/09/2015,65232.98,0.2486,7797.67,0.13,135,3.6
Lexus,SC,Weber,Female,Male,37,encompassing,United States,Chandler,33.3107008,-111.8749872,Orange,FALSE,20/11/2020,71514.06,0.2879,23662.51,0.13,227.9,6.6
GMC,Jimmy,Berte,Female,Female,54,Function-based,Canada,Swift Current,50.2927014,-107.8016967,Pink,FALSE,12/09/2003,68108.2,0.0773,2337.33,0.1,200.4,8.7
Volvo,S60,Alastair,Male,Male,33,process improvement,Indonesia,Beraim,-8.7149312,116.3426552,Goldenrod,TRUE,23/10/2011,39650.19,0.0775,5999.77,0.11,164.2,14
MINI,Cooper,Monte,Male,Male,24,multi-tasking,Azerbaijan,Basqal,40.7513017,48.4033184,Khaki,TRUE,07/08/2007,87051.98,0.5673,40899.88,0.24,232.9,7.7
Chevrolet,Prizm,Loleta,Male,Female,34,flexibility,Argentina,Bandera,-32.8976518,-68.7990117,Blue,FALSE,08/07/2003,57388.8,0.3813,32726.55,0.14,197.6,14.8
GMC,Savana 1500,Emmy,Male,Male,34,Total,Suriname,Nieuw Nickerie,5.9411628,-56.9914585,Turquoise,FALSE,10/03/2011,19757.94,0.5843,39001.71,0.11,226.6,5
Pontiac,Grand Am,Kissee,Female,Female,38,regional,Mexico,Rancho Nuevo,22.2222241,-100.9256085,Turquoise,FALSE,25/11/2014,77092.6,0.5384,8755.13,0.25,247.8,10
Suzuki,XL-7,Consuela,Male,Female,33,static,Malta,Mqabba,35.84763,14.46824,Blue,FALSE,13/07/2013,93978.61,0.1204,37795.35,0.04,199.9,10.8
Lotus,Esprit,Nina,Male,Female,55,6th generation,Ireland,Leixlip,53.3653866,-6.4887534,Crimson,TRUE,17/09/2016,87138.73,0.6921,9299.89,0.1,222.8,5.8
Acura,MDX,Jordain,Male,Female,38,policy,United States,Santa Rosa,38.43923,-122.6673018,Teal,TRUE,15/07/2011,48230.26,0.4703,45009.87,0.09,204.1,10.4
Maserati,Spyder,Madelon,Female,Female,60,projection,China,Zhouling,35.119385,109.167435,Indigo,FALSE,18/07/2015,16074.3,0.2614,18145.11,0.16,163.1,4.6
Suzuki,Forenza,Colman,Male,Male,38,Managed,French Polynesia,Otutara,-17.76667,-149.41667,Turquoise,TRUE,24/11/2014,93411.1,0.0612,22828.81,0.12,180.1,3.3
Volkswagen,Routan,Ines,Male,Female,49,bottom-line,Afghanistan,‘Alāqahdārī Gēlān,32.72692,67.63696,Goldenrod,FALSE,14/09/2007,12739.24,0.6334,21684.08,0.16,161.2,6.8
GMC,Savana 3500,Vanda,Female,Female,32,methodology,Russia,Kuzovatovo,53.5460327,47.6885743,Teal,TRUE,15/01/2017,76469.93,0.0681,29928.03,0.16,227.4,5.5
Mazda,MX-5,Willis,Female,Male,27,standardization,China,Zhouhe,31.613609,115.066889,Red,FALSE,19/01/2017,10550.4,0.6411,39658.92,0.2,146.7,8.6
Mitsubishi,Montero,Corey,Female,Male,20,Streamlined,Indonesia,Ngedhusuba,-8.9542,121.032,Khaki,TRUE,04/09/2010,12107.78,0.2639,24860.9,0.09,203.8,8.4
Kia,Spectra,Dorothee,Male,Female,73,web-enabled,Indonesia,Sendang,-7.935395,111.8210866,Fuscia,FALSE,19/01/2006,15589.23,0.382,35679.42,0.06,122.2,3.6
Mazda,Protege,Currie,Male,Male,64,holistic,South Korea,Enjitsu,35.99417,129.345,Aquamarine,TRUE,06/06/2006,22401.2,0.4223,8034.43,0.16,198.6,3.4
BMW,3 Series,Morgana,Female,Female,63,contingency,United States,Roanoke,37.27,-79.94,Fuscia,FALSE,09/11/2017,43232.41,0.6283,40441.54,0.04,202.3,2.6
Cadillac,Seville,Whittaker,Male,Male,68,5th generation,Ukraine,Luts’k,50.747233,25.325383,Teal,FALSE,28/03/2007,47197.83,0.2123,21786.59,0.01,184.4,3.8
Mercedes-Benz,E-Class,Tadeas,Female,Male,25,secondary,Afghanistan,Qarāwul,37.2094994,68.775115,Orange,TRUE,31/05/2019,42729.5,0.2374,15321,0.15,164.4,10.2
Volkswagen,GTI,Roma,Male,Male,69,disintermediate,South Africa,Atlantis,-33.5938745,18.5268253,Maroon,TRUE,19/07/2020,36165.75,0.579,47444.36,0.04,202.3,5.9
Chevrolet,Aveo,Liam,Female,Male,59,internet solution,Japan,Onomichi,34.4344694,133.2279653,Aquamarine,FALSE,21/05/2007,17873.18,0.0313,12655.05,0.14,187.5,14.9
Pontiac,Trans Sport,Bellanca,Female,Female,63,alliance,Russia,Pitkyaranta,61.5715454,31.4869341,Maroon,TRUE,30/03/2012,22992.88,0.322,17000.02,0.1,212,6.3
Audi,S6,Ricki,Male,Male,65,Ameliorated,Philippines,Tucuran,7.8518373,123.5810068,Maroon,TRUE,20/03/2018,70372.58,0.5231,39952.15,0.14,202,6.1
Volvo,850,Archy,Female,Male,61,collaboration,China,Xiyuan,30.5859716,114.2689545,Turquoise,FALSE,05/02/2004,19950.26,0.5522,9483.16,0.15,231.1,13.8
Ford,Expedition,Kean,Male,Male,47,Grass-roots,Portugal,Rio Covo,41.529235,-8.5859581,Purple,FALSE,12/06/2002,61464.97,0.3663,38745.05,0.24,194.8,12.9
Mitsubishi,Galant,Ring,Male,Male,30,Polarised,Russia,Komendantsky aerodrom,60.0018505,30.2871797,Goldenrod,FALSE,23/02/2020,24051.29,0.6606,23489.4,0.17,185.3,14.9
Ford,Flex,Vite,Male,Male,67,complexity,Argentina,General San Martín,-34.5802207,-58.5351929,Violet,TRUE,27/02/2018,21627.94,0.3136,27715.63,0.1,203,2.9
Honda,S2000,Pietrek,Male,Male,44,orchestration,Togo,Bassar,9.2610914,0.7770529,Puce,FALSE,01/08/2007,10635.31,0.001,10698.11,0.21,233.3,10.2
Pontiac,G6,Sheffie,Female,Male,39,Enterprise-wide,Ukraine,Kirovs’k,48.6354729,38.6373937,Aquamarine,FALSE,05/10/2020,43394.26,0.2236,46064.82,0.17,190.5,4.9
Infiniti,EX,Domini,Male,Female,43,core,Belarus,Krasnapollye,53.3383537,31.3972255,Teal,TRUE,29/11/2013,66713.76,0.5952,47046.97,0.14,221.9,4.8
Suzuki,Esteem,Ulick,Female,Male,23,Versatile,Ivory Coast,Arrah,6.6746161,-3.9725378,Teal,TRUE,21/01/2016,77565.68,0.0073,45936.05,0.17,186.5,8.2
Lotus,Esprit,Farica,Female,Female,28,3rd generation,China,Mashan,45.212088,130.478187,Purple,FALSE,06/08/2003,93263.88,0.3445,29969.71,0.07,200.9,10.9
Lexus,LS,Trey,Male,Male,55,3rd generation,Russia,Starobelokurikha,52.05206,85.08765,Yellow,FALSE,05/09/2017,81428.4,0.5361,6134.81,0.13,135.9,15
Pontiac,Firefly,Edgard,Female,Male,38,client-driven,China,Xihanling,34.850606,114.860055,Blue,FALSE,17/11/2012,56320.99,0.3095,25890.8,0.05,194.3,5.1
Honda,Civic,Karole,Male,Female,32,time-frame,South Africa,Roodepoort,-26.1631828,27.8252814,Yellow,TRUE,20/05/2017,27933.18,0.6119,48390.66,0.2,216.9,6.7
Subaru,Forester,Janene,Male,Female,36,stable,Russia,Mayskiy,44.7790716,40.5449803,Fuscia,TRUE,05/12/2002,52674.39,0.4722,45034.73,0.22,204,11.3
Suzuki,Grand Vitara,Ethelbert,Female,Male,20,didactic,China,Daciyao,39.638035,113.737801,Mauv,FALSE,31/01/2019,67716.47,0.0766,24391.04,0.21,122.9,2.4
Nissan,Sentra,Celinka,Male,Female,42,real-time,Egypt,Al Maḩallah al Kubrá,30.9781287,31.162448,Orange,TRUE,21/08/2017,30281.1,0.4622,6079.48,0.1,221.9,12
GMC,Canyon,Heinrik,Male,Male,60,Innovative,Russia,Staroderevyankovskaya,46.1327339,38.9644692,Indigo,TRUE,13/05/2008,58745.47,0.3884,5036,0.24,130.7,13
Ford,Contour,Daphna,Female,Female,69,intermediate,Russia,Shadrinsk,56.0895859,63.672798,Turquoise,FALSE,16/12/2015,88070.23,0.2846,21116.76,0.24,204.8,7.2
Isuzu,Trooper,Barbe,Female,Female,49,24-Jul,Tunisia,Siliana,36.0887208,9.3645335,Crimson,FALSE,17/10/2020,76463.14,0.3549,15111.65,0.24,209,13.2
Honda,Accord,Burk,Male,Male,26,hierarchy,Albania,Kukur,40.8673649,20.3621596,Khaki,TRUE,24/01/2015,45229.93,0.1329,5110.14,0.17,223.9,14
Buick,LeSabre,Debbi,Female,Female,26,migration,South Korea,Chinch'ŏn,34.933333,126.583333,Aquamarine,TRUE,03/02/2013,94733.15,0.3975,49266.95,0.04,121,7.2
Lincoln,MKS,Howie,Male,Male,41,impactful,Brazil,Garibaldi,-29.2581646,-51.5289168,Khaki,TRUE,22/02/2004,26264.07,0.1742,11079.87,0.12,127.7,11.7
Audi,A8,Anestassia,Female,Female,34,Right-sized,Portugal,Refojos,41.5162209,-7.9927714,Fuscia,FALSE,08/08/2004,21564.75,0.4344,15474.86,0.11,181.3,12.2
GMC,2500,Jinny,Female,Female,29,explicit,Japan,Ōdate,37.0597622,140.8775769,Aquamarine,FALSE,23/06/2007,92226.09,0.0054,30715.43,0.06,163.6,12.4
Toyota,Land Cruiser,Davon,Female,Male,37,impactful,Poland,Belsk Duży,51.8253953,20.8092134,Goldenrod,TRUE,26/04/2005,63274.2,0.1866,38374.23,0.12,150.8,7.8
Lexus,ES,Sheff,Male,Male,51,Focused,Bulgaria,Plovdiv,42.1450502,24.7558475,Goldenrod,TRUE,06/10/2013,70579.76,0.692,43320.77,0.09,232.8,11
Chevrolet,Cobalt,Pet,Male,Female,71,tangible,Pakistan,Karak,30.3301201,66.9043672,Fuscia,TRUE,09/01/2013,95940.82,0.4493,45315.16,0.04,208.6,3.9
Isuzu,Rodeo,Stan,Female,Male,38,Graphic Interface,Philippines,Mababanaba,15.5027303,120.5129814,Goldenrod,FALSE,12/02/2010,59118.14,0.3003,22316.58,0.02,124.1,10.9
Chevrolet,Camaro,Dennie,Female,Male,72,Synchronised,Albania,Karbunara e Vogël,40.92194,19.71778,Puce,TRUE,05/01/2010,68253.53,0.4739,13801.22,0.03,213.5,12.2
Hyundai,Scoupe,Darrell,Male,Male,31,standardization,Vietnam,Thị Trấn Yên Thế,22.0899425,104.7695962,Purple,FALSE,02/10/2008,89168.92,0.5738,33507.06,0.04,190.9,2.9
Ford,Thunderbird,Bobby,Female,Female,62,static,Indonesia,Tunggulsari,-6.5489311,111.0683954,Blue,TRUE,10/06/2006,44346.66,0.5243,34237.38,0.2,124,14.6
Chevrolet,Cobalt,Brena,Female,Female,75,model,Japan,Tomakomai,42.6580023,141.6664383,Goldenrod,FALSE,09/09/2020,16785.79,0.4262,12518.81,0.03,160.7,5.2
Kia,Optima,Anatollo,Male,Male,24,Extended,Japan,Annaka,36.3276673,138.8951009,Fuscia,TRUE,02/05/2005,92879.75,0.2058,38537.79,0.16,146.7,12.3
Mitsubishi,Chariot,Brendan,Female,Male,75,multi-tasking,Indonesia,Gogosuket,-8.0896,112.2944,Red,TRUE,11/07/2014,28076.34,0.4716,23971.81,0.07,215,2
Dodge,Ram 2500,Rayner,Male,Male,25,Exclusive,France,Mulhouse,47.7489727,7.3507066,Maroon,TRUE,25/09/2012,97866.19,0.3532,26346.34,0.16,206.5,14.4
Chevrolet,Corvette,Wolfy,Female,Male,63,scalable,Peru,Huaraz,-9.5261154,-77.5287792,Red,FALSE,30/09/2008,64997.37,0.023,13645.48,0.05,190.9,5.8
Maserati,Quattroporte,Greer,Male,Female,59,impactful,Armenia,Gagarin,40.5425073,44.868475,Violet,FALSE,29/01/2006,63469.36,0.3834,34400.63,0.13,146.6,3.5
Chevrolet,Suburban 2500,Terri,Male,Female,74,Centralized,Portugal,São Sebastião,38.6681004,-27.0897051,Yellow,TRUE,18/08/2007,70169.75,0.5963,9522.54,0.12,156.4,9.8
Volvo,V40,Darrel,Male,Male,46,global,Russia,Topchikha,52.824354,83.119824,Crimson,TRUE,31/12/2012,96431.22,0.3616,4652.85,0.24,196.3,14.6
Mazda,Tribute,Aldrich,Female,Male,57,Future-proofed,Russia,Voznesenskoye,54.8948642,42.7717966,Blue,TRUE,15/11/2013,97565.66,0.3529,48108.1,0.2,169.2,10.3
Subaru,Alcyone SVX,Hatti,Male,Female,39,secured line,China,Qingshandi,30.63963,114.385538,Blue,TRUE,07/01/2004,64567.77,0.4473,5796.65,0.03,209.5,4.5
Volvo,V70,Gerald,Male,Male,30,optimizing,Ireland,Monkstown,52.8314927,-8.9775014,Indigo,TRUE,28/02/2006,87248.37,0.0312,36590.49,0.06,238.9,13.4
Saab,09-Mar,Moina,Female,Female,56,Optional,Greece,Áno Liósia,38.0817234,23.7036067,Green,TRUE,16/01/2012,32926.32,0.6827,39212.1,0.17,164.5,6.8
Mitsubishi,Sigma,Lynnette,Male,Female,25,asynchronous,Indonesia,Gambiran,-8.4112772,114.1736608,Mauv,TRUE,08/01/2009,57725.53,0.069,34178.35,0.2,211,9.4
Toyota,Corolla,Janina,Male,Female,60,value-added,Uzbekistan,Koson Shahri,39.04472,65.59082,Turquoise,FALSE,02/01/2019,92630.39,0.3329,48454.57,0.04,167.5,11.1
Hyundai,Accent,Dilly,Male,Male,27,moratorium,Brazil,Araripina,-7.57656,-40.4976324,Blue,FALSE,10/04/2003,42712.99,0.0013,16820.11,0.13,138.2,6.7
Plymouth,Voyager,Eve,Male,Female,41,frame,Indonesia,Selemadeg Kelod,-8.4578388,115.0104608,Violet,TRUE,16/06/2020,63350.42,0.6002,14900.67,0.22,163.8,9.9
Oldsmobile,Aurora,Paloma,Male,Female,35,dedicated,Panama,La Palma,8.2853585,-78.1792434,Aquamarine,TRUE,01/05/2016,46648.09,0.2435,35220.73,0.03,192.5,7.3
Lexus,LS,Jayne,Female,Female,47,productivity,Serbia,Klek,45.4352011,20.4744696,Violet,TRUE,23/06/2004,19749.13,0.4983,17033.25,0.06,219.9,9.5
Subaru,Legacy,Si,Female,Male,26,Distributed,Argentina,San Martín de los Andes,-40.1500467,-71.3377934,Blue,FALSE,14/06/2003,54534.67,0.1599,46762.19,0.07,212,11
Toyota,TundraMax,Mark,Female,Male,68,policy,Sudan,Kināna,14.0361,33.1712,Pink,FALSE,10/01/2018,82088.94,0.2955,19567.82,0.02,244.8,12
Isuzu,Space,Loralee,Male,Female,26,user-facing,Papua New Guinea,Ialibu,-6.2615781,143.9813542,Green,FALSE,07/12/2016,14739.66,0.6025,5897.76,0.1,151.5,4.3
Chevrolet,Express 3500,Alayne,Female,Female,69,Enhanced,Portugal,Mosteiros,37.8904348,-25.8207556,Violet,TRUE,24/03/2007,64767.89,0.466,30862.76,0.03,163.3,6.1
Ford,Escort,Filippa,Male,Female,52,Cross-group,Bolivia,Punata,-17.5467442,-65.8412017,Yellow,TRUE,29/12/2013,43987.86,0.6397,13452.98,0.11,176.4,14.8
Buick,Reatta,Fenelia,Female,Female,60,array,Indonesia,Hampang,-3.283333,115.75,Mauv,TRUE,15/06/2010,15973.26,0.2586,22426.17,0.21,231.3,9.8
Studebaker,Avanti,Broddy,Female,Male,53,intranet,Kazakhstan,Būrabay,53.016924,70.0973718,Indigo,TRUE,06/01/2017,52180.32,0.0681,17307.8,0.22,156.6,13.7
Isuzu,Trooper,Kane,Female,Male,51,protocol,Mali,Yélimané,15.1199067,-10.5718086,Puce,TRUE,06/12/2011,49408.27,0.2551,26696.05,0.14,159,4.6
Mazda,MX-5,Merilyn,Female,Female,58,composite,Argentina,Valcheta,-31.4856187,-64.2353879,Puce,FALSE,10/08/2002,79699.58,0.6869,49798.89,0.21,129.4,8.7
Isuzu,Rodeo,Forester,Female,Male,72,Universal,Philippines,Santa Fe,11.1856085,124.9202302,Red,FALSE,16/03/2017,41261.06,0.2653,48890.8,0.2,233.1,11.5
Toyota,Camry,Eric,Male,Male,61,24-Jul,Sweden,Huddinge,59.2442754,18.0084483,Orange,TRUE,01/08/2011,83006.34,0.4592,41734,0.12,188.3,8.5
Saturn,Aura,Francklyn,Female,Male,67,regional,Kazakhstan,Dzhetygara,52.2163528,61.2809373,Fuscia,TRUE,14/04/2004,63001.31,0.0275,21425.59,0.11,187.8,7.3
Porsche,911,Ned,Female,Male,32,Assimilated,Brazil,Itapetininga,-23.5795137,-47.9985512,Fuscia,TRUE,14/09/2017,33362.28,0.3545,15587.75,0.06,128.9,3.5
Lexus,IS-F,Moises,Male,Male,53,optimal,Nigeria,Pankshin,9.3278585,9.4311572,Goldenrod,TRUE,15/11/2013,20793.81,0.6737,6452.03,0.18,128.8,5.6
Infiniti,I,Olivette,Male,Female,72,Enhanced,China,Yantang,23.15998,113.327132,Mauv,TRUE,13/07/2008,26701.61,0.3667,11838.13,0.07,162.4,9.6
Saab,900,Jeth,Male,Male,58,orchestration,Russia,Omsk,55.0614182,73.2498639,Maroon,TRUE,17/08/2007,27776.04,0.4355,37953.77,0.22,127.4,8.1
Mercedes-Benz,W201,Abram,Female,Male,65,strategy,Argentina,Caleufú,-40.1382194,-71.2883704,Purple,TRUE,04/06/2010,59420.92,0.1613,47047.81,0.04,202.1,14.8
Dodge,Viper,Calley,Female,Female,38,well-modulated,Russia,Kolodeznyy,51.3531567,39.3015305,Orange,FALSE,11/09/2002,25832.44,0.3847,35610.08,0.18,123,14.1
Chrysler,300,Sabra,Female,Female,53,pricing structure,Philippines,Talospatang,15.9074577,120.4495523,Teal,FALSE,29/06/2002,60231.34,0.6605,11734.9,0.22,149.2,12.5
Mercedes-Benz,E-Class,Dalenna,Female,Female,75,high-level,Philippines,Mambusao,11.427407,122.597251,Goldenrod,FALSE,05/04/2006,95162,0.2534,41144.69,0.11,190.5,6.8
Nissan,Armada,Esmeralda,Male,Female,58,customer loyalty,China,Anyuan,27.615202,113.870729,Khaki,FALSE,21/02/2018,27050.92,0.557,41189.02,0.15,129.5,11.6
Mazda,Mazda6,Delainey,Male,Male,52,concept,China,Duanjia,33.570769,117.015187,Goldenrod,FALSE,24/01/2002,51966.13,0.376,4164.55,0.17,171.6,4.9
Lexus,SC,Walsh,Female,Male,25,hierarchy,Indonesia,Kebonbencoy,-7.2528931,108.1886249,Crimson,TRUE,25/09/2006,11578.04,0.6592,37787.18,0.11,249.3,2.7
Oldsmobile,Silhouette,Thaddus,Male,Male,39,Robust,Dominican Republic,Jicomé,19.3795618,-71.1948782,Violet,FALSE,05/12/2014,42855.89,0.3112,29088.28,0.21,205.9,11.8
Chevrolet,Corvair 500,Margi,Female,Female,45,eco-centric,Belarus,Loyew,51.9377873,30.7892014,Khaki,TRUE,29/03/2007,51919.71,0.0993,38943.25,0.16,204.2,7.2
Subaru,Tribeca,Lark,Male,Female,28,Phased,Colombia,Guapi,2.579401,-77.8138553,Khaki,TRUE,16/01/2019,13470.85,0.313,26305.68,0.17,179.5,12.7
Audi,A4,Lynnell,Female,Female,45,background,Ecuador,Boca Suno,-0.69832,-77.14083,Aquamarine,TRUE,17/05/2015,42798.87,0.6178,37207.64,0.11,201.9,6.7
Chevrolet,Malibu,Cass,Female,Female,73,paradigm,Russia,Chernyshevsk,52.4040809,116.8110808,Orange,TRUE,21/05/2011,63849.44,0.0721,3241.44,0.06,217.2,13.5
GMC,Vandura 2500,Dore,Male,Male,63,Balanced,France,Alès,44.0570174,4.0057868,Goldenrod,TRUE,25/07/2002,38358.38,0.5727,14913.87,0.17,185,10.4
Dodge,Monaco,Jessica,Female,Female,45,Distributed,China,Maba,33.338894,105.066014,Fuscia,FALSE,27/07/2002,64236.63,0.53,33398.74,0.09,235.7,13
Honda,Prelude,Daffie,Male,Female,24,De-engineered,Indonesia,Long Layu,3.61023,115.69993,Yellow,FALSE,13/05/2019,94695.35,0.3966,44214.25,0.16,241.6,8.2
Chrysler,Aspen,Addison,Female,Male,32,paradigm,Indonesia,Penanggal,-8.1461903,113.0428974,Mauv,TRUE,22/11/2006,70608.56,0.365,6106.18,0.08,146.7,6.3
Cadillac,Escalade,Zorah,Female,Female,59,local area network,Indonesia,Tadabliro,-8.6847,122.2162,Goldenrod,TRUE,22/03/2019,50265.25,0.4927,25311.79,0.17,216,2.2
Hyundai,Sonata,Baily,Female,Male,38,Extended,Indonesia,Banjar Jagasatru,-8.5610656,115.1372238,Orange,FALSE,21/02/2003,96974.82,0.1251,9487.94,0.15,127.6,13.7
Mazda,CX-9,Alonso,Male,Male,56,Multi-channelled,France,Bressuire,46.8118134,-0.5451553,Khaki,FALSE,05/04/2005,75172.11,0.0328,45883.69,0.25,158.2,9.5
Mitsubishi,Diamante,Maryjane,Female,Female,23,Total,Egypt,Al Jīzah,30.0130557,31.2088526,Mauv,TRUE,16/04/2018,45543.68,0.1759,29824.24,0.14,171.4,6.4
Lamborghini,Murciélago,Nannette,Male,Female,68,Pre-emptive,Russia,Grebnevo,55.9496102,38.0865214,Goldenrod,TRUE,15/05/2004,81379.98,0.5704,5352.26,0.13,128.2,13.7
Dodge,Dakota Club,Andi,Female,Female,53,Adaptive,Myanmar,Mawlamyine,16.4543173,97.6439611,Red,FALSE,20/05/2012,11013.79,0.5693,7422.07,0.05,154.6,10
Chevrolet,Prizm,Lynne,Male,Female,45,conglomeration,China,Gangbei,23.11153,109.57224,Green,FALSE,27/01/2005,19147.71,0.321,5292.38,0.21,172.2,10.8
Chevrolet,Avalanche 1500,Pam,Female,Female,34,solution,Japan,Hirara,24.8051928,125.2789544,Orange,TRUE,30/07/2016,69973.23,0.0347,14026.47,0.25,127.8,8.6
Infiniti,M,Morry,Female,Male,42,attitude-oriented,Indonesia,Pasirputih,-7.698725,113.8465758,Blue,TRUE,16/08/2019,31042.46,0.146,30872.49,0.22,186.2,14.1
Plymouth,Colt Vista,Sidoney,Female,Female,53,zero tolerance,Italy,Cagliari,39.2186229,9.113797,Violet,FALSE,02/08/2010,67057.61,0.0354,34763.06,0.23,170.8,8
Infiniti,QX,Esma,Male,Female,41,Multi-tiered,Sweden,Åkersberga,59.4746074,18.2397247,Crimson,FALSE,11/11/2020,87821.46,0.3998,9828.69,0.21,133.8,11.1
Suzuki,Swift,Thurstan,Female,Male,62,Intuitive,Russia,Tver,53.543617,49.2636336,Khaki,TRUE,13/04/2006,72910.28,0.5199,41548.72,0.13,135.6,10.8
Ram,2500,Farra,Female,Female,65,clear-thinking,Brazil,Diamantina,-18.2417866,-43.6035055,Teal,TRUE,14/07/2008,29864.63,0.1594,29782.82,0.21,207.6,5.7
Aston Martin,Vantage,Edwin,Female,Male,51,capability,China,Nanjie,26.6849798,100.7492159,Khaki,TRUE,14/06/2009,35390.77,0.4307,19027.01,0.14,224.9,12.6
Chevrolet,Tahoe,Sigvard,Male,Male,64,Persevering,China,Zhetang,29.1416432,119.7889248,Red,TRUE,28/02/2010,58709.12,0.3084,35596.22,0.07,159.1,3.3
Chevrolet,TrailBlazer,Stace,Female,Female,58,Compatible,China,Meipu,45.7718709,126.6701902,Maroon,FALSE,04/09/2014,81627.47,0.5336,25091.72,0.04,188.9,9.8
Nissan,Maxima,Emile,Male,Male,65,Proactive,Canada,Adstock,46.0466966,-71.0768076,Aquamarine,FALSE,18/05/2010,77030.7,0.5163,9134.99,0.04,199.9,4.2
Lotus,Esprit,Onfroi,Female,Male,26,Optimized,Canada,Ashcroft,50.72372,-121.28207,Goldenrod,FALSE,26/01/2016,11683.83,0.1387,8808.39,0.17,127.1,7.6
BMW,X3,Colet,Male,Male,60,solution-oriented,Philippines,Patnongon,10.9322366,121.9864492,Purple,FALSE,01/03/2016,32143.33,0.6683,29934.35,0.05,238.6,14.7
Infiniti,FX,Marion,Male,Female,47,middleware,Brazil,Buritizeiro,-17.1885187,-45.1494505,Puce,TRUE,11/12/2009,64093.07,0.2363,30094.36,0.13,148.8,14.7
Subaru,Legacy,Karia,Female,Female,20,Organic,Philippines,Marcos,14.6822054,121.0676438,Goldenrod,FALSE,01/02/2011,90688.48,0.2507,8161.34,0.22,209.6,11.3
GMC,Suburban 1500,Clement,Male,Male,68,Stand-alone,Azerbaijan,Bakıxanov,40.4249808,49.950331,Turquoise,TRUE,04/10/2014,60177.51,0.3041,8455.11,0.1,133.8,9.9
Honda,Fit,Bank,Male,Male,42,hub,Jordan,Mafraq,32.341673,36.2020028,Yellow,TRUE,22/04/2014,54923.09,0.6464,17346.04,0.13,201.2,5.5
Lexus,GS,Rogers,Female,Male,27,archive,Pakistan,Chambar,25.4251732,68.7514645,Red,FALSE,10/10/2007,33730.8,0.463,14690.89,0.11,161.2,14.8
Chevrolet,Tahoe,Jennifer,Male,Female,61,utilisation,Venezuela,Cumanacoa,10.2471959,-63.9201942,Mauv,TRUE,16/01/2015,69145.45,0.2404,3897.85,0.21,206.5,6.4
Mazda,MX-6,Allianora,Female,Female,22,user-facing,Dominican Republic,Gonzalo,19.0077085,-69.7320914,Mauv,TRUE,10/10/2016,43589.88,0.2971,41914.96,0.14,208.1,13.2
Hyundai,Santa Fe,Merola,Female,Female,67,Adaptive,Malaysia,Pulau Pinang,5.3523231,100.3573891,Teal,TRUE,25/11/2003,37967.16,0.2432,31889.07,0.12,148.8,4.2
Nissan,Pathfinder,Stormi,Female,Female,64,Future-proofed,Sweden,Sölvesborg,56.0302709,14.7602035,Aquamarine,FALSE,08/02/2008,48599.37,0.0232,5222.61,0.02,240.7,6.1
Volkswagen,GTI,Catlin,Male,Female,29,flexibility,China,Dongpu,23.113478,113.417068,Fuscia,FALSE,21/06/2011,65783.76,0.0612,19921.57,0.11,243.3,9.7
Mercedes-Benz,GL-Class,Lev,Male,Male,32,Up-sized,Colombia,Cácota,7.268697,-72.642495,Turquoise,TRUE,06/05/2002,35888.59,0.5488,15026.35,0.18,141.8,3.6
Honda,Passport,Nona,Female,Female,52,Persistent,China,Zengjia,30.411429,118.390218,Maroon,TRUE,27/03/2003,40449.87,0.3327,11265.94,0.18,169.4,4.6
